"","member_url","style","overall","avg2"
"15377","https://www.beeradvocate.com/community/members/tone.106332/","Belgian Dark Ale","3.75",3.68
"15378","https://www.beeradvocate.com/community/members/chaingangguy.8942/","Belgian Dark Ale","3",3.68
"15379","https://www.beeradvocate.com/community/members/birchstick.156321/","Belgian Dark Ale","4",3.68
"15380","https://www.beeradvocate.com/community/members/gj40.181902/","Belgian Dark Ale","3.75",3.665
"15381","https://www.beeradvocate.com/community/members/beerenauslese.85107/","Belgian Dark Ale","3.75",3.665
"15382","https://www.beeradvocate.com/community/members/beerpirates.455734/","Belgian Dark Ale","3.75",3.665
"15383","https://www.beeradvocate.com/community/members/puck1225.1028282/","Belgian Dark Ale","4",3.645
"15384","https://www.beeradvocate.com/community/members/czequershuus.780649/","Belgian Dark Ale","4.25",3.645
"15385","https://www.beeradvocate.com/community/members/champ103.156510/","Belgian Dark Ale","4",3.645
"15386","https://www.beeradvocate.com/community/members/stakem.300923/","Belgian Dark Ale","4",3.665
"15387","https://www.beeradvocate.com/community/members/kickbackssteve.293679/","Belgian Dark Ale","4",3.665
"15388","https://www.beeradvocate.com/community/members/haz77.38771/","Belgian Dark Ale","3.5",3.665
"15389","https://www.beeradvocate.com/community/members/morimech.106006/","Belgian Dark Ale","3.75",3.645
"15390","https://www.beeradvocate.com/community/members/bsp77.215044/","Belgian Dark Ale","4",3.645
"15391","https://www.beeradvocate.com/community/members/parmesan.999030/","Belgian Dark Ale","4",3.645
"15392","https://www.beeradvocate.com/community/members/mactrail.311921/","Belgian Dark Ale","3",3.645
"15393","https://www.beeradvocate.com/community/members/dgilks.234743/","Belgian Dark Ale","3.5",3.665
"15394","https://www.beeradvocate.com/community/members/bobz.343541/","Belgian Dark Ale","3.5",3.665
"15395","https://www.beeradvocate.com/community/members/rvdoorn.337067/","Belgian Dark Ale","4",3.665
"15396","https://www.beeradvocate.com/community/members/beeradvocate.1/","Belgian Dark Ale","3.75",3.645
"15397","https://www.beeradvocate.com/community/members/mistat.757851/","Belgian Dark Ale","3.25",3.645
"15398","https://www.beeradvocate.com/community/members/stonedtrippin.601042/","Belgian Dark Ale","3.75",3.645
"15399","https://www.beeradvocate.com/community/members/illidurit.120975/","Belgian Dark Ale","3.5",3.665
"15400","https://www.beeradvocate.com/community/members/mikesgroove.104485/","Belgian Dark Ale","4",3.665
"15401","https://www.beeradvocate.com/community/members/freshhawk.396593/","Belgian Dark Ale","4",3.665
"15402","https://www.beeradvocate.com/community/members/uclabrewn84.439438/","Belgian Dark Ale","3.75",3.645
"15403","https://www.beeradvocate.com/community/members/biboergosum.168458/","Belgian Dark Ale","4",3.645
"15404","https://www.beeradvocate.com/community/members/denver10.526761/","Belgian Dark Ale","4.25",3.645
"15405","https://www.beeradvocate.com/community/members/kwjd.321186/","Belgian Dark Ale","4",3.665
"15406","https://www.beeradvocate.com/community/members/sammy.3853/","Belgian Dark Ale","4",3.665
"15407","https://www.beeradvocate.com/community/members/dasenebler.190183/","Belgian Dark Ale","3.5",3.665
"15408","https://www.beeradvocate.com/community/members/jwale73.153242/","Belgian Dark Ale","3.5",3.665
"15409","https://www.beeradvocate.com/community/members/benclimbs.262843/","Belgian Dark Ale","4",3.665
"15410","https://www.beeradvocate.com/community/members/gyllstromk.207018/","Belgian Dark Ale","4",3.665
"15411","https://www.beeradvocate.com/community/members/toasterchef.206457/","Belgian Dark Ale","4.5",3.665
"15412","https://www.beeradvocate.com/community/members/womencantsail.222552/","Belgian Dark Ale","4",3.665
"15413","https://www.beeradvocate.com/community/members/twelvsies.5697/","Belgian Dark Ale","4",3.665
"15414","https://www.beeradvocate.com/community/members/jlindros.163147/","Belgian Dark Ale","4.5",3.665
"15415","https://www.beeradvocate.com/community/members/gueuzedude.2737/","Belgian Dark Ale","4",3.665
"15416","https://www.beeradvocate.com/community/members/eric5bellies.82989/","Belgian Dark Ale","4.5",3.665
"15443","https://www.beeradvocate.com/community/members/kurmaraja.733520/","Belgian Dark Ale","3.5",3.8
"15444","https://www.beeradvocate.com/community/members/stonedtrippin.601042/","Belgian Dark Ale","4.25",3.7
"15445","https://www.beeradvocate.com/community/members/beric.735163/","Belgian Dark Ale","4.25",3.8
"15446","https://www.beeradvocate.com/community/members/sean9689.309157/","Belgian Dark Ale","3",3.8
"15447","https://www.beeradvocate.com/community/members/zombiesatemydog.233201/","Belgian Dark Ale","4",3.8
"15448","https://www.beeradvocate.com/community/members/chriscage.126748/","Belgian Dark Ale","4.25",3.7
"15449","https://www.beeradvocate.com/community/members/brenden.198153/","Belgian Dark Ale","3.5",3.7
"15450","https://www.beeradvocate.com/community/members/johnnybarman.379651/","Belgian Dark Ale","3.25",3.7
"15451","https://www.beeradvocate.com/community/members/thorpe429.243272/","Belgian Dark Ale","3.5",3.8
"15452","https://www.beeradvocate.com/community/members/secondtooth.179213/","Belgian Dark Ale","4",3.8
"15453","https://www.beeradvocate.com/community/members/glid02.173319/","Belgian Dark Ale","3",3.8
"15454","https://www.beeradvocate.com/community/members/wisrarebeer.239007/","Belgian Dark Ale","4.25",3.8
"15455","https://www.beeradvocate.com/community/members/impending.437194/","Belgian Dark Ale","2",3.7
"15456","https://www.beeradvocate.com/community/members/joemcgrath27.463380/","Belgian Dark Ale","3.75",3.7
"15457","https://www.beeradvocate.com/community/members/wordemupg.297617/","Belgian Dark Ale","3.5",3.7
"15458","https://www.beeradvocate.com/community/members/biboergosum.168458/","Belgian Dark Ale","4.5",3.7
"15459","https://www.beeradvocate.com/community/members/thabobfather.221907/","Belgian Dark Ale","4.5",3.8
"15460","https://www.beeradvocate.com/community/members/brettster.191118/","Belgian Dark Ale","4",3.8
"15461","https://www.beeradvocate.com/community/members/biggred1.206640/","Belgian Dark Ale","4",3.8
"15462","https://www.beeradvocate.com/community/members/ksimons.53226/","Belgian Dark Ale","3",3.7
"15463","https://www.beeradvocate.com/community/members/liquidamber.300837/","Belgian Dark Ale","3.5",3.7
"15464","https://www.beeradvocate.com/community/members/curiousmonk.543325/","Belgian Dark Ale","4",3.7
"15465","https://www.beeradvocate.com/community/members/bruachan.7282/","Belgian Dark Ale","4.5",3.8
"15466","https://www.beeradvocate.com/community/members/ckeegan04.197048/","Belgian Dark Ale","3",3.8
"15467","https://www.beeradvocate.com/community/members/oxymoron.34489/","Belgian Dark Ale","4",3.8
"15468","https://www.beeradvocate.com/community/members/mrfrancis.489156/","Belgian Dark Ale","3.5",3.7
"15469","https://www.beeradvocate.com/community/members/wvbeergeek.775/","Belgian Dark Ale","2",3.7
"15470","https://www.beeradvocate.com/community/members/thecpj.486367/","Belgian Dark Ale","3.5",3.7
"15471","https://www.beeradvocate.com/community/members/tone77.332060/","Belgian Dark Ale","3.5",3.7
"15472","https://www.beeradvocate.com/community/members/mynie.6910/","Belgian Dark Ale","4",3.8
"15473","https://www.beeradvocate.com/community/members/taylorhamrick.226468/","Belgian Dark Ale","4",3.8
"15474","https://www.beeradvocate.com/community/members/bluejacket74.27421/","Belgian Dark Ale","4",3.8
"15475","https://www.beeradvocate.com/community/members/clearlydiluted.193916/","Belgian Dark Ale","2",3.7
"15476","https://www.beeradvocate.com/community/members/metter98.95017/","Belgian Dark Ale","3",3.7
"15477","https://www.beeradvocate.com/community/members/scootny.183318/","Belgian Dark Ale","3.5",3.7
"15478","https://www.beeradvocate.com/community/members/erz316.266699/","Belgian Dark Ale","3.5",3.8
"15479","https://www.beeradvocate.com/community/members/dpasotti.322967/","Belgian Dark Ale","2",3.8
"15480","https://www.beeradvocate.com/community/members/monkeyknife.115786/","Belgian Dark Ale","3.5",3.8
"15481","https://www.beeradvocate.com/community/members/jibbyvonjibb.289846/","Belgian Dark Ale","4",3.7
"15482","https://www.beeradvocate.com/community/members/dstc.105520/","Belgian Dark Ale","4",3.7
"15483","https://www.beeradvocate.com/community/members/splitgrin.2080/","Belgian Dark Ale","4",3.8
"15484","https://www.beeradvocate.com/community/members/seaoflament.88285/","Belgian Dark Ale","2.5",3.8
"15485","https://www.beeradvocate.com/community/members/tmoneyba.257254/","Belgian Dark Ale","3.5",3.8
"15486","https://www.beeradvocate.com/community/members/champ103.156510/","Belgian Dark Ale","3",3.7
"15487","https://www.beeradvocate.com/community/members/jdhilt.84/","Belgian Dark Ale","3.5",3.7
"15488","https://www.beeradvocate.com/community/members/jgasparine.173152/","Belgian Dark Ale","3.5",3.7
"15489","https://www.beeradvocate.com/community/members/roadhouse.170140/","Belgian Dark Ale","2",3.8
"15490","https://www.beeradvocate.com/community/members/sirsketch.219621/","Belgian Dark Ale","3.5",3.8
"15491","https://www.beeradvocate.com/community/members/halcyondays.145116/","Belgian Dark Ale","3.5",3.7
"15492","https://www.beeradvocate.com/community/members/theboozecruise.234141/","Belgian Dark Ale","3.5",3.7
